UniqueCount	AmbigCount
1924	0
7892	17854
38984	14726
169	704
2941	0
781	0
1003	0
7402	490
0	0
140	1383
2	528
1179	5
2080	0
1856	0
328	1425
41	1239
407	0
13616	0
655	0
995	0
46	366
1	549
3790	0
1	1341
1928	0
0	281
926	0
73	573
1205	0
10	2
0	0
0	0
358	0
4	0
24	351
3527	0
1	23
265	0
43904	0
5948	0
0	176
5481	0
39	100
56088	0
12202	0
2159	0
10262	0
31	7908
2445	0
2646	3
0	836
691	1320
586	1678
417	1320
3	18730
2243	3
340	3
74680	0
12362	0
1290	0
110	0
1112	0
2	1828
2	1995
1	0
8818	0
1	186
256	722
7857	0
1073	0
0	16
0	0
88	489
9	15599
16001	0
40	42
17252	0
572	0
65	170
42504	0
2998	0
93	20
8536	39
96	0
1110	1808
0	2092
3675	0
0	847
2871	4227
2	46
2675	0
19	1863
1686	0
35300	24
7257	438
817	0
328	0
1378	0
161183	33
30	3047
0	0
0	1243
0	0
2434	0
0	0
638	1087
0	0
0	0
0	0
29622	1
2966	0
49	213
0	67
5	93708
163	0
0	0
2269	8068
2714	0
3002	0
2889	0
129	902
575	0
222296	8
50078	579
7028	0
1220	304
2754	0
11760	0
2707	0
2038	0
65	3421
3804	0
251	0
1241	0
1902	0
210	5380
1280	0
31	1136
2059	1365
6055	0
506	0
720	0
0	315
0	376
633	0
0	2648
271	0
0	878
467	14644
8372	1
612	0
8575	0
46	0
1026	45
1608	0
380	0
232	0
0	0
0	0
52	113
1580	0
3025	0
0	243
88	605
1315	0
1087	0
5882	0
7925	0
1	553
1031	0
402	0
39783	0
5489	0
7861	0
1	0
78486	2
1693	0
2864	0
18301	0
16	15
148	0
3054	0
765	0
20099	0
47914	0
39	414
28137	0
143	2514
1314	0
27609	0
1881	0
1416	0
1786	0
3997	0
5468	0
1925	0
5365	0
55	324
0	74
857	0
4877	0
0	947
3007	0
1505	0
1300	6565
2725	0
117	488
7	0
0	459
2931	4198
0	526
3778	0
7841	0
3475	0
0	0
1985	0
240	941
50	7
27455	0
8887	0
0	8646
0	678
847	0
25	639
7065	0
0	2786
2452	0
1490	0
2	387
3003	0
0	0
2547	0
720	0
4522	0
0	1236
5289	0
163	0
568	0
859	0
0	562
237	0
70	151
0	550
0	1600
1613	0
5593	0
8909	0
3976	18854
4997	0
417	0
0	0
231	493
0	438
0	0
35	79
0	4418
72	1417
1282	1758
0	0
0	462
0	639
1	1376
42621	0
778	4436
784	3454
17	4767
967	0
5413	2502
2589	258
357	0
18653	0
19100	4
82	1063
0	2970
5712	0
2103	0
0	0
0	0
0	0
2158	17
6206	0
0	0
4	0
40287	0
0	0
2	0
1601	0
1948	0
1249	0
5917	2
7393	0
4538	0
1582	0
2240	0
26198	0
185	1143
495	2
136	736
490	541
0	401
648	0
0	38
3	29
42	180
20015	0
581	0
8321	0
246	0
3723	0
0	0
95	27
957	0
0	0
3	0
6417	0
1647	0
2106	0
3293	0
0	1
1234	0
0	0
21658	0
0	6
0	2853
1377	0
0	0
3	0
0	0
2	0
125355	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
107	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
1	0
0	0
0	0
6	0
0	0
0	0
0	0
3	0
0	0
3	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	0
12	0
1	0
7	0
0	0
18	0
10	0
6	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
